INSERT INTO fa22_sg_customer (customer_id, email, password, first_name, last_name, segment, security_answer, security_question_id) VALUES 
('PA-9060117', 'pa48781@nyu.edu', '1234qwer', 'Pete', 'Armstrong', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-19570120', 'rb15922@nyu.edu', '1234qwer', 'Rob', 'Beeghly', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-100751404', 'ah39983@nyu.edu', '1234qwer', 'Adam', 'Hart', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LH-1675036', 'lh2641@nyu.edu', '1234qwer', 'Larry', 'Hughes', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-100751402', 'ah39711@nyu.edu', '1234qwer', 'Adam', 'Hart', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1658527', 'kb26068@nyu.edu', '1234qwer', 'Ken', 'Black', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-1007523', 'ah41716@nyu.edu', '1234qwer', 'Adam', 'Hart', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MZ-751560', 'mz44140@nyu.edu', '1234qwer', 'Mary', 'Zewe', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DM-1334558', 'dm29226@nyu.edu', '1234qwer', 'Denise', 'Monton', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CA-1196566', 'ca27720@nyu.edu', '1234qwer', 'Carol', 'Adams', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-20305120', 'sc11073@nyu.edu', '1234qwer', 'Sean', 'Christensen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MH-1811558', 'mh24030@nyu.edu', '1234qwer', 'Mick', 'Hernandez', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KS-163007', 'ks30202@nyu.edu', '1234qwer', 'Karen', 'Seio', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BG-1174078', 'bg27230@nyu.edu', '1234qwer', 'Bruce', 'Geld', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CR-2625108', 'cr51284@nyu.edu', '1234qwer', 'Corey', 'Roper', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DK-1309027', 'dk28198@nyu.edu', '1234qwer', 'Dave', 'Kipp', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JL-1583527', 'jl26028@nyu.edu', '1234qwer', 'John', 'Lee', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AP-1072058', 'ap26325@nyu.edu', '1234qwer', 'Anne', 'Pryor', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CR-1282058', 'cr21924@nyu.edu', '1234qwer', 'Cyra', 'Reiten', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BF-110807', 'bf30113@nyu.edu', '1234qwer', 'Bart', 'Folk', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JM-15265102', 'jm30105@nyu.edu', '1234qwer', 'Janet', 'Molinari', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TW-2102545', 'tw19902@nyu.edu', '1234qwer', 'Tamara', 'Willingham', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-1933045', 'rb13998@nyu.edu', '1234qwer', 'Randy', 'Bradley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-100751408', 'ah37340@nyu.edu', '1234qwer', 'Adam', 'Hart', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-10060117', 'ab47087@nyu.edu', '1234qwer', 'Adam', 'Bellavance', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JR-567038', 'jr49833@nyu.edu', '1234qwer', 'Jim', 'Radford', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MD-1735028', 'md2080@nyu.edu', '1234qwer', 'Maribeth', 'Dona', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EB-13840139', 'eb10303@nyu.edu', '1234qwer', 'Ellis', 'Ballard', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JL-58359', 'jl41838@nyu.edu', '1234qwer', 'John', 'Lee', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EP-1391559', 'ep28110@nyu.edu', '1234qwer', 'Emily', 'Phan', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MS-17770139', 'ms12449@nyu.edu', '1234qwer', 'Maxwell', 'Schwartz', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-1265545', 'cm17848@nyu.edu', '1234qwer', 'Corinna', 'Mitchell', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JC-610575', 'jc46219@nyu.edu', '1234qwer', 'Julie', 'Creighton', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-145307', 'gb26932@nyu.edu', '1234qwer', 'George', 'Bell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-161805', 'jh4817@nyu.edu', '1234qwer', 'Justin', 'Hirsh', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MT-807038', 'mt50593@nyu.edu', '1234qwer', 'Michelle', 'Tran', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-1010558', 'ab25445@nyu.edu', '1234qwer', 'Adrian', 'Barton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CV-280572', 'cv50000@nyu.edu', '1234qwer', 'Cynthia', 'Voltz', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NH-1861092', 'nh30934@nyu.edu', '1234qwer', 'Nicole', 'Hansen', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HJ-1487527', 'hj21667@nyu.edu', '1234qwer', 'Heather', 'Jas', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JL-1517518', 'jl8870@nyu.edu', '1234qwer', 'James', 'Lanier', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MY-1829593', 'my1899@nyu.edu', '1234qwer', 'Muhammed', 'Yedwab', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KC-1654093', 'kc9857@nyu.edu', '1234qwer', 'Kelly', 'Collister', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-1246093', 'cs2398@nyu.edu', '1234qwer', 'Chuck', 'Sachs', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HA-1492027', 'ha20610@nyu.edu', '1234qwer', 'Helen', 'Andreada', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MT-1781545', 'mt19446@nyu.edu', '1234qwer', 'Meg', 'Tillman', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FW-1439545', 'fw11606@nyu.edu', '1234qwer', 'Fred', 'Wasserman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BH-1171048', 'bh16161@nyu.edu', '1234qwer', 'Brosina', 'Hoffman', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DK-1289559', 'dk25761@nyu.edu', '1234qwer', 'Dana', 'Kaydos', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KD-1627018', 'kd6594@nyu.edu', '1234qwer', 'Karen', 'Daniels', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-208458', 'sc17380@nyu.edu', '1234qwer', 'Sung', 'Chung', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CY-1274582', 'cy3503@nyu.edu', '1234qwer', 'Craig', 'Yedwab', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HL-150407', 'hl23537@nyu.edu', '1234qwer', 'Hunter', 'Lopez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CT-1199566', 'ct26037@nyu.edu', '1234qwer', 'Carol', 'Triggs', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-12370139', 'cc20266@nyu.edu', '1234qwer', 'Christopher', 'Conant', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GR-456072', 'gr42956@nyu.edu', '1234qwer', 'Georgia', 'Rosenberg', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TT-2107058', 'tt21995@nyu.edu', '1234qwer', 'Ted', 'Trevino', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PO-19195120', 'po15570@nyu.edu', '1234qwer', 'Phillina', 'Ober', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ED-13885144', 'ed25831@nyu.edu', '1234qwer', 'Emily', 'Ducich', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AP-1091559', 'ap29383@nyu.edu', '1234qwer', 'Arthur', 'Prichep', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TM-2149031', 'tm879@nyu.edu', '1234qwer', 'Tony', 'Molinari', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AW-1084091', 'aw16997@nyu.edu', '1234qwer', 'Anthony', 'Witt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-10605107', 'sg47029@nyu.edu', '1234qwer', 'Speros', 'Goranitis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BM-1178582', 'bm8378@nyu.edu', '1234qwer', 'Bryan', 'Mills', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DK-1337582', 'dk990@nyu.edu', '1234qwer', 'Dennis', 'Kane', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-100901406', 'as34756@nyu.edu', '1234qwer', 'Adam', 'Shillingsburg', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-100901402', 'as33285@nyu.edu', '1234qwer', 'Adam', 'Shillingsburg', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SF-10200134', 'sf43395@nyu.edu', '1234qwer', 'Sarah', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JW-5220111', 'jw46991@nyu.edu', '1234qwer', 'Jane', 'Waco', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-1210082', 'cc9711@nyu.edu', '1234qwer', 'Chad', 'Cunningham', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RD-1993092', 'rd31138@nyu.edu', '1234qwer', 'Russell', 'D\'Ascenzo', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BP-123022', 'bp46655@nyu.edu', '1234qwer', 'Benjamin', 'Patterson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SA-20830139', 's10365@nyu.edu', '1234qwer', 'Sue', '', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EM-1381058', 'em21500@nyu.edu', '1234qwer', 'Eleni', 'McCrary', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-12175130', 'cs28108@nyu.edu', '1234qwer', 'Charles', 'Sheldon', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JD-16060120', 'jd16456@nyu.edu', '1234qwer', 'Julia', 'Dunbar', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GH-1466527', 'gh23791@nyu.edu', '1234qwer', 'Greg', 'Hansen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-1193527', 'cm28128@nyu.edu', '1234qwer', 'Carlos', 'Meador', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JB-1600093', 'jb4585@nyu.edu', '1234qwer', 'Joy', 'Bell-', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-9465108', 'rb41299@nyu.edu', '1234qwer', 'Rick', 'Bensley', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-1979518', 'rb8753@nyu.edu', '1234qwer', 'Ross', 'Baird', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PO-191957', 'po31293@nyu.edu', '1234qwer', 'Phillina', 'Ober', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TS-212057', 'ts31033@nyu.edu', '1234qwer', 'Thomas', 'Seio', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MV-8190117', 'mv49752@nyu.edu', '1234qwer', 'Mike', 'Vittorini', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BD-11560139', 'bd20145@nyu.edu', '1234qwer', 'Brendan', 'Dodson', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PS-1876059', 'ps24211@nyu.edu', '1234qwer', 'Pamela', 'Stobb', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FM-1421551', 'fm4027@nyu.edu', '1234qwer', 'Filia', 'McAdams', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CA-1277558', 'ca23212@nyu.edu', '1234qwer', 'Cynthia', 'Arntzen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CD-1279048', 'cd14952@nyu.edu', '1234qwer', 'Cynthia', 'Delaney', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NL-1831092', 'nl30312@nyu.edu', '1234qwer', 'Nancy', 'Lomonaco', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-2105545', 'tb11657@nyu.edu', '1234qwer', 'Ted', 'Butterfield', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KD-1649527', 'kd26759@nyu.edu', '1234qwer', 'Keith', 'Dawkins', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EH-412557', 'eh50837@nyu.edu', '1234qwer', 'Eugene', 'Hildebrand', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1660058', 'kb20869@nyu.edu', '1234qwer', 'Ken', 'Brennan', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MG-1769564', 'mg15132@nyu.edu', '1234qwer', 'Maureen', 'Gnade', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('VF-21715102', 'vf27129@nyu.edu', '1234qwer', 'Vicky', 'Freymann', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BP-11290113', 'bp24610@nyu.edu', '1234qwer', 'Beth', 'Paige', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HZ-49504', 'hz50724@nyu.edu', '1234qwer', 'Henia', 'Zydlo', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EM-1382566', 'em28226@nyu.edu', '1234qwer', 'Elizabeth', 'Moffitt', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-100901408', 'as33191@nyu.edu', '1234qwer', 'Adam', 'Shillingsburg', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BS-1180059', 'bs25941@nyu.edu', '1234qwer', 'Bryan', 'Spruell', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DV-1346539', 'dv581@nyu.edu', '1234qwer', 'Dianna', 'Vittorini', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MB-173057', 'mb21263@nyu.edu', '1234qwer', 'Maria', 'Bertelson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PC-19000120', 'pc13571@nyu.edu', '1234qwer', 'Pauline', 'Chand', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CA-1231045', 'ca11639@nyu.edu', '1234qwer', 'Christine', 'Abelman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MB-1808545', 'mb13307@nyu.edu', '1234qwer', 'Mick', 'Brown', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-100901404', 'as40245@nyu.edu', '1234qwer', 'Adam', 'Shillingsburg', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-3660107', 'db43307@nyu.edu', '1234qwer', 'Duane', 'Benoit', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BG-1174018', 'bg9702@nyu.edu', '1234qwer', 'Bruce', 'Geld', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1631578', 'kb22762@nyu.edu', '1234qwer', 'Karl', 'Braun', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PK-190757', 'pk20867@nyu.edu', '1234qwer', 'Pete', 'Kriz', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-121757', 'cs28836@nyu.edu', '1234qwer', 'Charles', 'Sheldon', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AF-1088545', 'af12815@nyu.edu', '1234qwer', 'Art', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SJ-2050045', 'sj16587@nyu.edu', '1234qwer', 'Shirley', 'Jackson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DM-1295545', 'dm18691@nyu.edu', '1234qwer', 'Dario', 'Medina', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-1261048', 'cc17534@nyu.edu', '1234qwer', 'Corey', 'Catlett', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BE-114557', 'be20521@nyu.edu', '1234qwer', 'Brad', 'Eason', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TG-2164014', 'tg12032@nyu.edu', '1234qwer', 'Trudy', 'Glocke', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('VM-2168545', 'vm11549@nyu.edu', '1234qwer', 'Valerie', 'Mitchum', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-2069539', 'sc2808@nyu.edu', '1234qwer', 'Steve', 'Chapman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-2056097', 'sn29513@nyu.edu', '1234qwer', 'Skye', 'Norling', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CD-122807', 'cd25671@nyu.edu', '1234qwer', 'Christina', 'DeMoss', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-1210045', 'cc14419@nyu.edu', '1234qwer', 'Chad', 'Cunningham', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BG-1103544', 'bg17361@nyu.edu', '1234qwer', 'Barry', 'Gonzalez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-125507', 'cc30082@nyu.edu', '1234qwer', 'Clay', 'Cheatham', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-101057', 'ab22207@nyu.edu', '1234qwer', 'Adrian', 'Barton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SV-2078559', 'sv29552@nyu.edu', '1234qwer', 'Stewart', 'Visinsky', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HW-1493545', 'hw17894@nyu.edu', '1234qwer', 'Helen', 'Wasserman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-1028558', 'as20583@nyu.edu', '1234qwer', 'Alejandro', 'Savely', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LD-1685545', 'ld13924@nyu.edu', '1234qwer', 'Lela', 'Donovan', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NS-1850528', 'ns9294@nyu.edu', '1234qwer', 'Neola', 'Schneider', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-1271582', 'cm4116@nyu.edu', '1234qwer', 'Craig', 'Molinari', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('VG-2180527', 'vg20795@nyu.edu', '1234qwer', 'Vivek', 'Grady', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JD-606049', 'jd42763@nyu.edu', '1234qwer', 'Julia', 'Dunbar', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MG-17680144', 'mg26473@nyu.edu', '1234qwer', 'Maureen', 'Gastineau', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CD-1228058', 'cd27819@nyu.edu', '1234qwer', 'Christina', 'DeMoss', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-13210139', 'db13350@nyu.edu', '1234qwer', 'Dean', 'Braden', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-118608', 'cs16761@nyu.edu', '1234qwer', 'Cari', 'Schnelling', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AF-1088558', 'af21010@nyu.edu', '1234qwer', 'Art', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BN-11470130', 'bn27825@nyu.edu', '1234qwer', 'Brad', 'Norvell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-1465045', 'gg17478@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BS-166560', 'bs44597@nyu.edu', '1234qwer', 'Brian', 'Stugart', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AC-1045058', 'ac20408@nyu.edu', '1234qwer', 'Amy', 'Cox', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CK-1220564', 'ck12983@nyu.edu', '1234qwer', 'Chloris', 'Kastensmidt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JD-16150139', 'jd13735@nyu.edu', '1234qwer', 'Justin', 'Deggeller', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-2550137', 'cc48022@nyu.edu', '1234qwer', 'Clay', 'Cheatham', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MS-17830139', 'ms14389@nyu.edu', '1234qwer', 'Melanie', 'Seite', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GT-14710120', 'gt10404@nyu.edu', '1234qwer', 'Greg', 'Tran', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CL-1270058', 'cl20974@nyu.edu', '1234qwer', 'Craig', 'Leslie', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MM-1792045', 'mm18458@nyu.edu', '1234qwer', 'Michael', 'Moore', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-1216093', 'cm8295@nyu.edu', '1234qwer', 'Charles', 'McCrossin', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1306027', 'db22899@nyu.edu', '1234qwer', 'Dave', 'Brooks', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JW-522087', 'jw50603@nyu.edu', '1234qwer', 'Jane', 'Waco', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BN-1147082', 'bn3904@nyu.edu', '1234qwer', 'Brad', 'Norvell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JC-157757', 'jc29555@nyu.edu', '1234qwer', 'John', 'Castell', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HL-1504093', 'hl6826@nyu.edu', '1234qwer', 'Hunter', 'Lopez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LH-1690018', 'lh5112@nyu.edu', '1234qwer', 'Lena', 'Hernandez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DV-1304559', 'd21391@nyu.edu', '1234qwer', 'Darrin', '', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BT-1153058', 'bt28557@nyu.edu', '1234qwer', 'Bradley', 'Talbott', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BM-165060', 'bm43344@nyu.edu', '1234qwer', 'Brian', 'Moss', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MG-1820558', 'mg26889@nyu.edu', '1234qwer', 'Mitch', 'Gastineau', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FC-1424528', 'fc480@nyu.edu', '1234qwer', 'Frank', 'Carlisle', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TT-2122051', 'tt9263@nyu.edu', '1234qwer', 'Thomas', 'Thornton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CY-1274558', 'cy27724@nyu.edu', '1234qwer', 'Craig', 'Yedwab', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SJ-2021582', 'sj4402@nyu.edu', '1234qwer', 'Sarah', 'Jordon', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
